domain,domain_rank,domain_candidate_count,canonical_key,domain_score,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_term_hits,title_term_hits,nonzero_score_components,admission_state
multispectral_band_selection_and_measurement_design,8,116,doi:10.1039/c5ay02865e,11.176091,Optimal wavelength selection for visible diffuse reflectance spectroscopy discriminating human and nonhuman blood species,2016,"[""Linna Zhang"",""Meixiu Sun"",""Zhennan Wang"",""Hongxiao Li"",""Yingxin Li"",""Zhigang Fu"",""Yang Guan"",""Gang Li"",""Ling Lin""]",10.1039/c5ay02865e,,,Analytical Methods,journal-article,14,True,https://doi.org/10.1039/c5ay02865e,"[""QF-007""]","[""optimal wavelength"",""wavelength selection""]","[""optimal wavelength"",""wavelength selection""]","[{""component"":""domain_term_hits"",""evidence"":[""optimal wavelength"",""wavelength selection""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""optimal wavelength"",""wavelength selection""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":14,""value"":1.176091}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,9,116,doi:10.3389/fmed.2026.1763105,11.0,Multispectral imaging and autofluorescence photobleaching combined in a multi-head neural network for skin cancer classification.,2026,"[""Jumutc V"",""Bondarenko A"",""Kovalovs M"",""Lihacova I"",""Lihachev A"",""Bļizņuks D.""]",10.3389/fmed.2026.1763105,41743087,,,,0,True,https://europepmc.org/article/MED/41743087,"[""QF-007"",""QF-010"",""QF-014""]","[""multispectral"",""skin""]","[""multispectral"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""multispectral"",""skin""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""multispectral"",""skin""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,10,116,doi:10.1364/ao.33.003281,10.518514,Band selection procedure for multispectral scanners,1994,"[""John C. Price""]",10.1364/ao.33.003281,,,Applied Optics,journal-article,32,False,https://doi.org/10.1364/ao.33.003281,"[""QF-007""]","[""band selection"",""multispectral""]","[""band selection"",""multispectral""]","[{""component"":""domain_term_hits"",""evidence"":[""band selection"",""multispectral""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""band selection"",""multispectral""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":32,""value"":1.518514}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,11,116,doi:10.1109/icpr.2010.284,10.230449,Feature Band Selection for Multispectral Palmprint Recognition,2010,"[""Zhenhau Guo"",""Lei Zhang"",""David Zhang""]",10.1109/icpr.2010.284,,,2010 20th International Conference on Pattern Recognition,proceedings-article,16,False,https://doi.org/10.1109/icpr.2010.284,"[""QF-007""]","[""band selection"",""multispectral""]","[""band selection"",""multispectral""]","[{""component"":""domain_term_hits"",""evidence"":[""band selection"",""multispectral""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""band selection"",""multispectral""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":16,""value"":1.230449}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,12,116,doi:10.1038/s43856-024-00550-7,9.842423,Melanometry for objective evaluation of skin pigmentation in pulse oximetry studies.,2024,"[""Vasudevan S"",""Vogt WC"",""Weininger S"",""Pfefer TJ.""]",10.1038/s43856-024-00550-7,38992188,,,,21,True,https://europepmc.org/article/MED/38992188,"[""QF-001"",""QF-007"",""QF-009""]","[""skin""]","[""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""skin""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""skin""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":21,""value"":1.342423},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,13,116,doi:10.1117/1.jbo.28.3.035001,9.646128,Deep learning-based optical approach for skin analysis of melanin and hemoglobin distribution.,2023,"[""Jung G"",""Kim S"",""Lee J"",""Yoo S.""]",10.1117/1.jbo.28.3.035001,36992693,,,,13,True,https://europepmc.org/article/MED/36992693,"[""QF-002"",""QF-003"",""QF-007"",""QF-008""]","[""skin""]","[""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""skin""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""skin""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":13,""value"":1.146128},{""component"":""publication_year_2020_or_later"",""evidence"":2023,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,14,116,doi:10.1109/iembs.2010.5627145,9.477121,Multispectral transillumination imaging of skin lesions for oxygenated and deoxygenated hemoglobin measurement,2010,"[""B D'Alessandro"",""A P Dhawan""]",10.1109/iembs.2010.5627145,,,2010 Annual International Conference of the IEEE Engineering in Medicine and Biology,proceedings-article,2,False,https://doi.org/10.1109/iembs.2010.5627145,"[""QF-007""]","[""multispectral"",""skin""]","[""multispectral"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""multispectral"",""skin""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""multispectral"",""skin""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":2,""value"":0.477121}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,15,116,doi:10.1016/j.pacs.2024.100636,9.345098,Near-infrared multispectral photoacoustic analysis of lipids and intraplaque hemorrhage in human carotid artery atherosclerosis.,2024,"[""Riksen JJM"",""Chandramoorthi S"",""Van der Steen AFW"",""Van Soest G.""]",10.1016/j.pacs.2024.100636,39139613,,,,6,True,https://europepmc.org/article/MED/39139613,"[""QF-007""]","[""multispectral""]","[""multispectral""]","[{""component"":""domain_term_hits"",""evidence"":[""multispectral""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""multispectral""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":6,""value"":0.845098},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,16,116,doi:10.1109/sspd.2017.8233252,9.30103,Optimal Band Selection of Multispectral Sensors for Wildfire Detection,2017,"[""Xiaoyu He"",""Xiaojian Xu""]",10.1109/sspd.2017.8233252,,,2017 Sensor Signal Processing for Defence Conference (SSPD),proceedings-article,1,False,https://doi.org/10.1109/sspd.2017.8233252,"[""QF-007""]","[""band selection"",""multispectral""]","[""band selection"",""multispectral""]","[{""component"":""domain_term_hits"",""evidence"":[""band selection"",""multispectral""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""band selection"",""multispectral""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,17,116,doi:10.1002/advs.202505619,9.10206,"Water, Collagen, and Lipid Content in the Human Skin and Muscles Assessed with Near-Infrared Diffuse Reflectance Spectroscopy and Multi-Spectral Optoacoustic Tomography.",2025,"[""Davydov D"",""Kurnikov A"",""Subochev P"",""Budylin G"",""Fadeev N"",""Filippov I"",""Mokrysheva N"",""Urusova L"",""Razansky D"",""Shirshin E.""]",10.1002/advs.202505619,40799083,,,,3,True,https://europepmc.org/article/MED/40799083,"[""QF-007""]","[""skin""]","[""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""skin""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""skin""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":3,""value"":0.60206},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,18,116,doi:10.1117/1.jbo.23.7.071202,9.0,Optimal wavelength selection for optical spectroscopy of hemoglobin and water within a simulated light-scattering tissue,2018,[],10.1117/1.jbo.23.7.071202,,,Journal of Biomedical Optics,journal-article,0,False,https://doi.org/10.1117/1.jbo.23.7.071202,"[""QF-007""]","[""optimal wavelength"",""wavelength selection""]","[""optimal wavelength"",""wavelength selection""]","[{""component"":""domain_term_hits"",""evidence"":[""optimal wavelength"",""wavelength selection""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""optimal wavelength"",""wavelength selection""],""value"":2.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,19,116,doi:10.1111/ddg.15883,8.977121,S1 guideline for imaging diagnostics for skin diseases.,2025,"[""Deußing M"",""Schuh S"",""Thamm J"",""Winkler D"",""Schneider S"",""Nau T"",""Darsow U"",""Schnabel V"",""Ulrich M"",""Nguyen L"",""Frenzel D"",""Fischer C"",""Ruini C"",""Ntziachristos V"",""Kaatz M"",""Kurzen H"",""Kardorff B"",""Herbst R"",""Grunewald S"",""Sattler E"",""Welzel J"",""Hartmann D.""]",10.1111/ddg.15883,41243460,,,,2,True,https://europepmc.org/article/MED/41243460,"[""QF-007""]","[""skin""]","[""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""skin""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""skin""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":2,""value"":0.477121},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
multispectral_band_selection_and_measurement_design,20,116,doi:10.1016/j.visres.2022.108048,8.755273,Effect of skin colors due to hemoglobin or melanin modulation on facial expression recognition,2022,"[""Masahiro Kato"",""Hiromi Sato"",""Yoko Mizokami""]",10.1016/j.visres.2022.108048,,,Vision Research,journal-article,17,False,https://doi.org/10.1016/j.visres.2022.108048,"[""QF-003"",""QF-007"",""QF-008""]","[""skin""]","[""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""skin""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""skin""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":17,""value"":1.255273},{""component"":""publication_year_2020_or_later"",""evidence"":2022,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
physics_informed_clinical_image_analysis,1,112,doi:10.1002/mp.15630,9.822219,Cervical optical coherence tomography image classification based on contrastive self‐supervised texture learning,2022,"[""Kaiyi Chen"",""Qingbin Wang"",""Yutao Ma""]",10.1002/mp.15630,,,Medical Physics,journal-article,20,True,https://doi.org/10.1002/mp.15630,"[""QF-014""]","[""contrast""]","[""contrast""]","[{""component"":""domain_term_hits"",""evidence"":[""contrast""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""contrast""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":20,""value"":1.322219},{""component"":""publication_year_2020_or_later"",""evidence"":2022,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
physics_informed_clinical_image_analysis,2,112,doi:10.1118/1.597774,9.172098,The effect of helical pitch and beam collimation on the lesion contrast and slice profile in helical CT imaging,1996,"[""Hui Hu"",""Stanley H. Fox""]",10.1118/1.597774,,,Medical Physics,journal-article,46,True,https://doi.org/10.1118/1.597774,"[""QF-014""]","[""contrast""]","[""contrast""]","[{""component"":""domain_term_hits"",""evidence"":[""contrast""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""contrast""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":46,""value"":1.672098}]",UNSCREENED_NOT_ADMITTED
physics_informed_clinical_image_analysis,3,112,doi:10.1016/j.jaad.2022.06.115,9.0,32993 Association of pigment contrast on multispectral dermatoscopic imaging with pigmented lesion histopathologic diagnosis,2022,"[""Katherine B. Lee"",""Sabrina H. Tran""]",10.1016/j.jaad.2022.06.115,,,Journal of the American Academy of Dermatology,journal-article,0,False,https://doi.org/10.1016/j.jaad.2022.06.115,"[""QF-014""]","[""contrast"",""dermatology""]","[""contrast""]","[{""component"":""domain_term_hits"",""evidence"":[""contrast"",""dermatology""],""value"":3.0},{""component"":""title_term_hits"",""evidence"":[""contrast""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2022,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
physics_informed_clinical_image_analysis,4,112,doi:10.1118/1.4790466,8.861728,Spectral embedding based active contour (SEAC) for lesion segmentation on breast dynamic contrast enhanced magnetic resonance imaging,2013,"[""Shannon C. Agner"",""Jun Xu"",""Anant Madabhushi""]",10.1118/1.4790466,,,Medical Physics,journal-article,22,True,https://doi.org/10.1118/1.4790466,"[""QF-014""]","[""contrast""]","[""contrast""]","[{""component"":""domain_term_hits"",""evidence"":[""contrast""],""value"":1.5},{""component"":""title_term_hits"",""evidence"":[""contrast""],""value"":1.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":22,""value"":1.361728}]",UNSCREENED_NOT_ADMITTED
