review_queue_position,canonical_key,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_slot_count,domain_count,domains_json,domain_appearances_json,best_domain_rank,maximum_domain_score,source_admission_states_json,review_status,adjudication_state,exclusion_reason_code,exclusion_reason_text,primary_or_contextual,truecolor_claim_ids_json,closest_prior_art_candidate,full_text_evidence_available,methods_evidence_available,equation_evidence_available,validation_evidence_available,limitations_evidence_available,same_estimand,same_population,same_measurement_operator,same_mechanism_decomposition,same_external_validation,overlap_level,novelty_kill_triggered,reviewer_1_decision,reviewer_1_notes,reviewer_2_decision,reviewer_2_notes,adjudication_notes,evidence_artifact_paths_json,mapped_claim_ids_json,mapped_claim_count,screening_state,screen_rule_ids_json,screening_decision_final,scientific_review_priority,scientific_relevance_decision,scientific_relevance_reason,claim_overlap_review_status,full_text_review_status
154,doi:10.1007/s11340-025-01152-7,On the Cover: Physics Informed Neural Network Based Digital Image Correlation Method,2025.0,[],10.1007/s11340-025-01152-7,,,Experimental Mechanics,journal-article,1,False,https://doi.org/10.1007/s11340-025-01152-7,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":8,""domain_score"":7.80103}]",8,7.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,49.10206,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
155,doi:10.1038/s43856-024-00550-7,Melanometry for objective evaluation of skin pigmentation in pulse oximetry studies.,2024.0,"[""Vasudevan S"",""Vogt WC"",""Weininger S"",""Pfefer TJ.""]",10.1038/s43856-024-00550-7,38992188.0,,,,21,True,https://europepmc.org/article/MED/38992188,"[""QF-001"",""QF-007"",""QF-009""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":12,""domain_score"":9.842423}]",12,9.842423,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,49.018179333333336,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
156,doi:10.2352/issn.2169-2629.2018.26.140,White Balance under White-light LED Illumination,2018.0,"[""Siyuan Chen"",""Minchen Wei""]",10.2352/issn.2169-2629.2018.26.140,,,Color and Imaging Conference,journal-article,0,False,https://doi.org/10.2352/issn.2169-2629.2018.26.140,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":10,""domain_score"":9.0}]",10,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,49.0,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
157,doi:10.5753/sbcas.2026.21435,Enabling safe AI deployment: an automated Fitzpatrick skin type guardrail for out-of-distribution dermatology,2026.0,"[""Pedro H. G. Bouzon"",""Eduarda P. Magesk"",""Luis A. de Souza Jr."",""André G. C. Pacheco""]",10.5753/sbcas.2026.21435,,,Anais do XXVI Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2026),proceedings-article,0,True,https://doi.org/10.5753/sbcas.2026.21435,"[""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":17,""domain_score"":11.0}]",17,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.88235294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
158,doi:10.2352/cic.2014.22.1.art00038,Pixel-wise illuminant estimation for mixed illuminant scenes based on near-infrared camera information,2014.0,"[""Joschua Thomas Simon-Liedtke"",""Jon Yngve Hardeberg"",""Per Ove Husøy;""]",10.2352/cic.2014.22.1.art00038,,,Color and Imaging Conference,journal-article,1,False,https://doi.org/10.2352/cic.2014.22.1.art00038,"[""QF-005""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":11,""domain_score"":9.30103}]",11,9.30103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.692969090909095,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
159,doi:10.1021/ed041p615,Demonstrating Job's method with colorimeter or spectrophotometer,1964.0,"[""Walter R. Carmody""]",10.1021/ed041p615,,,Journal of Chemical Education,journal-article,14,False,https://doi.org/10.1021/ed041p615,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":12,""domain_score"":9.676091}]",12,9.676091,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.685515333333335,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
160,doi:10.1038/s41746-026-02608-3,"Bias, representation, and clinical fidelity in AI-generated images for medical education: a systematic literature review.",2026.0,"[""Alon L"",""Shoval DH"",""Levkovich I.""]",10.1038/s41746-026-02608-3,42000932.0,,,,1,True,https://europepmc.org/article/MED/42000932,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":10,""domain_score"":8.80103}]",10,8.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.60206,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
161,doi:10.1038/s41746-025-01770-4,Beyond Fitzpatrick: automated artificial intelligence-based skin tone analysis in dermatological patients.,2025.0,"[""Ulrich P"",""Zink A"",""Biedermann T"",""Sitaru S.""]",10.1038/s41746-025-01770-4,40537526.0,,,,0,True,https://europepmc.org/article/MED/40537526,"[""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":18,""domain_score"":11.0}]",18,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.55555555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
162,doi:10.3390/computation7010011,On Parameter Estimation for Bandlimited Optical Intensity Channels,2019.0,"[""Wilfried Gappmair""]",10.3390/computation7010011,,,Computation,journal-article,9,True,https://doi.org/10.3390/computation7010011,"[""QF-003""]",1,1,"[""melanin_hemoglobin_and_scattering_identifiability""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":18,""domain_score"":8.5}]",18,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.55555555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
163,doi:10.1037/t59351-000,Dermatology Life Quality Index,2018.0,"[""A. Y. Finlay"",""G. K. Khan""]",10.1037/t59351-000,,,PsycTESTS Dataset,dataset,4,False,https://doi.org/10.1037/t59351-000,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":11,""domain_score"":9.19897}]",11,9.19897,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.48884909090909,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
164,doi:10.1002/col.22050,Effect of classification by competitive neural network on reconstruction of reflectance spectra using principal component analysis,2017.0,"[""Abbas Hajipour"",""Ali Shams‐Nateri""]",10.1002/col.22050,,,Color Research &amp; Application,journal-article,13,True,https://doi.org/10.1002/col.22050,"[""QF-004""]",1,1,"[""spectral_reflectance_geometry_and_dimension""]","[{""domain"":""spectral_reflectance_geometry_and_dimension"",""domain_rank"":20,""domain_score"":11.146128}]",20,11.146128,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.292256,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
165,doi:10.1038/s41746-025-01975-7,Validity of two subjective skin tone scales and its implications on healthcare model fairness.,2025.0,"[""Cu CW"",""Dundas NE"",""Heintz T"",""Sheikh ZA"",""Alonso-Bermudez B"",""Walker J"",""Wooten A"",""Badathala A"",""Chapman A"",""Ehie O"",""Raghunathan K"",""Mills H"",""Espejo E"",""Boscardin J"",""Wallace AW"",""Cobert J.""]",10.1038/s41746-025-01975-7,41044148.0,,,,0,True,https://europepmc.org/article/MED/41044148,"[""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":19,""domain_score"":11.0}]",19,11.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.26315789473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
166,doi:10.1364/ofc.2026.m4k.3,PIDT: Physics-Informed Digital Twin for Optical Fiber Parameter Estimation,2026.0,"[""Zicong Jiang"",""Magnus Karlsson"",""Erik Agrell"",""Christian Häger""]",10.1364/ofc.2026.m4k.3,,,Optical Fiber Communication Conference (OFC) 2026,proceedings-article,0,True,https://doi.org/10.1364/ofc.2026.m4k.3,"[""QF-003""]",1,1,"[""melanin_hemoglobin_and_scattering_identifiability""]","[{""domain"":""melanin_hemoglobin_and_scattering_identifiability"",""domain_rank"":19,""domain_score"":8.5}]",19,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002"",""TC-NOV-005""]",3,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.26315789473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
167,doi:10.2352/issn.2694-118x.2020.lim-08,Colour Fidelity in Spectral Reconstruction from RGB Images,2020.0,"[""Yi-Tun Lin""]",10.2352/issn.2694-118x.2020.lim-08,,,London Imaging Meeting,journal-article,2,False,https://doi.org/10.2352/issn.2694-118x.2020.lim-08,"[""QF-006""]",1,1,"[""camera_metamerism_and_spectral_reconstruction""]","[{""domain"":""camera_metamerism_and_spectral_reconstruction"",""domain_rank"":16,""domain_score"":10.477121}]",16,10.477121,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.204242,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
168,doi:10.2352/cic.2012.20.1.art00010,Reducing Worst-Case Illumination Estimates for Better Automatic White Balance,2012.0,"[""Milan Mosny"",""Brian Funt""]",10.2352/cic.2012.20.1.art00010,,,Color and Imaging Conference,journal-article,0,False,https://doi.org/10.2352/cic.2012.20.1.art00010,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":11,""domain_score"":9.0}]",11,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,48.09090909090909,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
169,doi:10.1111/phpp.12592,Global data of unprotected skin minimal erythema dose relationship to Individual Typology Angle,2020.0,"[""Curtis Cole""]",10.1111/phpp.12592,,,"Photodermatology, Photoimmunology &amp; Photomedicine",journal-article,11,True,https://doi.org/10.1111/phpp.12592,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":13,""domain_score"":9.579181}]",13,9.579181,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.85066969230769,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
170,doi:10.1109/icdici62993.2024.10810876,Hybrid AI Models for Dermatology: Combining CNN and RF for Skin Lesion Classification,2024.0,"[""Shiva Mehta"",""Aseem Aneja""]",10.1109/icdici62993.2024.10810876,,,2024 5th International Conference on Data Intelligence and Cognitive Informatics (ICDICI),proceedings-article,1,False,https://doi.org/10.1109/icdici62993.2024.10810876,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":9,""domain_score"":7.80103}]",9,7.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.71317111111111,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
171,doi:10.1145/3681758.3697993,Real-time 3D Human Reconstruction and Rendering System from a Single RGB Camera,2024.0,"[""Yuanwang Yang"",""Qiao Feng"",""Yu-Kun Lai"",""Kun Li""]",10.1145/3681758.3697993,,,SIGGRAPH Asia 2024 Technical Communications,proceedings-article,1,False,https://doi.org/10.1145/3681758.3697993,"[""QF-006""]",1,1,"[""camera_metamerism_and_spectral_reconstruction""]","[{""domain"":""camera_metamerism_and_spectral_reconstruction"",""domain_rank"":17,""domain_score"":10.30103}]",17,10.30103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.48441294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
172,doi:10.1109/bmeicon64021.2024.10896290,Improving AI-Based Skin Disease Classification with StyleGAN3 for Minority Skin Tone Generation,2024.0,"[""Tanatorn Tanantong"",""Pangon La-or-on"",""Krittakom Srijiranon""]",10.1109/bmeicon64021.2024.10896290,,,2024 16th Biomedical Engineering International Conference (BMEiCON),proceedings-article,4,False,https://doi.org/10.1109/bmeicon64021.2024.10896290,"[""QF-011""]",1,1,"[""dermatology_ai_fairness_and_skin_tone""]","[{""domain"":""dermatology_ai_fairness_and_skin_tone"",""domain_rank"":20,""domain_score"":10.69897}]",20,10.69897,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.39794,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
173,doi:10.1056/aioa2300099,External Validation of a Commercial Acute Kidney Injury Predictive Model,2024.0,"[""Sayon Dutta"",""Dustin S. McEvoy"",""Lisette N. Dunham"",""Ronelle Stevens"",""David Rubins"",""Gearoid M. McMahon"",""Lipika Samal""]",10.1056/aioa2300099,,,NEJM AI,journal-article,13,False,https://doi.org/10.1056/aioa2300099,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":11,""domain_score"":8.646128}]",11,8.646128,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.38316509090909,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
174,doi:10.2352/cic.2002.10.1.art00025,Camera Sensitivity Evaluation and Primary Optimization Considering Color Constancy,2002.0,"[""Po-Chieh Hung""]",10.2352/cic.2002.10.1.art00025,,,Color and Imaging Conference,journal-article,0,False,https://doi.org/10.2352/cic.2002.10.1.art00025,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":12,""domain_score"":9.0}]",12,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.333333333333336,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
175,doi:10.36227/techrxiv.175616666.63799213/v1,Labels4Rails: A Railway Image Annotation Tool and Associated Reference Dataset,2025.0,"[""Tina Hiebert"",""Florian Hofstetter"",""Carsten Thomas"",""Savera Mushtaq"",""Eero Kaan"",""Biranavan Parameswaran""]",10.36227/techrxiv.175616666.63799213/v1,,,,posted-content,0,True,https://doi.org/10.36227/techrxiv.175616666.63799213/v1,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":12,""domain_score"":9.0}]",12,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.333333333333336,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
176,doi:10.1109/iembs.2010.5627145,Multispectral transillumination imaging of skin lesions for oxygenated and deoxygenated hemoglobin measurement,2010.0,"[""B D'Alessandro"",""A P Dhawan""]",10.1109/iembs.2010.5627145,,,2010 Annual International Conference of the IEEE Engineering in Medicine and Biology,proceedings-article,2,False,https://doi.org/10.1109/iembs.2010.5627145,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":14,""domain_score"":9.477121}]",14,9.477121,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,47.09709914285715,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
177,doi:10.5220/0006147101260133,Objective Measurement of Hypertrophic Scars using Skin Colorimeter,2017.0,"[""Iveta Bryjova"",""Jan Kubicek"",""Vladimir Kasik"",""Daniel Kamensky"",""Hana Klosova"",""Marek Penhaker"",""Martin Cerny""]",10.5220/0006147101260133,,,Proceedings of the 10th International Joint Conference on Biomedical Engineering Systems and Technologies,proceedings-article,1,False,https://doi.org/10.5220/0006147101260133,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":14,""domain_score"":9.30103}]",14,9.30103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,46.74491714285715,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
178,doi:10.36227/techrxiv.170956855.54692429/v1,Automatic Annotation Method for Day-Night Aerial Infrared Image Dataset Creation and Its Application to Semantic Segmentation,2024.0,"[""Michiya Kibe"",""Takeru Inoue"",""Junya Morioka"",""Ryusuke Miyamoto""]",10.36227/techrxiv.170956855.54692429/v1,,,,posted-content,0,True,https://doi.org/10.36227/techrxiv.170956855.54692429/v1,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":13,""domain_score"":9.0}]",13,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,46.69230769230769,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
179,doi:10.1016/j.pacs.2024.100636,Near-infrared multispectral photoacoustic analysis of lipids and intraplaque hemorrhage in human carotid artery atherosclerosis.,2024.0,"[""Riksen JJM"",""Chandramoorthi S"",""Van der Steen AFW"",""Van Soest G.""]",10.1016/j.pacs.2024.100636,39139613.0,,,,6,True,https://europepmc.org/article/MED/39139613,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":15,""domain_score"":9.345098}]",15,9.345098,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,46.35686266666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
180,doi:10.1002/2056-4538.70082,Weakly supervised deep learning for cutaneous squamous and basal cell carcinoma in whole-slide histopathology.,2026.0,"[""Petzold A"",""Wessely A"",""Schliep S"",""Jiang H"",""Tran M"",""Koch EA"",""Peng T"",""Starz H"",""Berking C"",""Marr C"",""Heppt MV.""]",10.1002/2056-4538.70082,41841638.0,,,,0,True,https://europepmc.org/article/MED/41841638,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":12,""domain_score"":8.5}]",12,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,46.333333333333336,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
181,doi:10.1016/j.ynirp.2025.100276,The effects of protocol factors and participant characteristics on functional near-infrared spectroscopy data quality after stroke.,2025.0,"[""Meier EL"",""Bunker LD"",""Kim H"",""Durfee AZ"",""Tilton-Bolowsky V"",""Neal V"",""Hillis AE.""]",10.1016/j.ynirp.2025.100276,41050942.0,,,,0,True,https://europepmc.org/article/MED/41050942,"[""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":12,""domain_score"":8.5}]",12,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,46.333333333333336,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
182,doi:10.1016/j.xjidi.2025.100446,Dermoscopy-guided high-frequency ultrasound: Principles and applications in dermatology.,2026.0,"[""Boostani M"",""Wortsman X"",""Pellacani G"",""Füzesi K"",""Suppa M"",""Del Marmol V"",""Morandini FV"",""Perez-Anker J"",""Giavedoni P"",""Cantisani C"",""Boussingault L"",""Gyöngy M"",""Paragh G"",""Avanaki K"",""Kiss N.""]",10.1016/j.xjidi.2025.100446,41658266.0,,,,1,True,https://europepmc.org/article/MED/41658266,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":13,""domain_score"":8.80103}]",13,8.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,46.294367692307695,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
183,doi:10.2352/ei.2023.35.15.color-199,Machine learning estimation of camera spectral sensitivity functions with non-RGB color filters,2023.0,"[""Abraham Sachs"",""Ramakrishna Kakarala""]",10.2352/ei.2023.35.15.color-199,,,Electronic Imaging,journal-article,0,False,https://doi.org/10.2352/ei.2023.35.15.color-199,"[""QF-006""]",1,1,"[""camera_metamerism_and_spectral_reconstruction""]","[{""domain"":""camera_metamerism_and_spectral_reconstruction"",""domain_rank"":19,""domain_score"":10.0}]",19,10.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,46.26315789473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
